Name,preferred_name,catalog_name_normalized,RAJ2000,DEJ2000,Band,h,e_h,z0,e_z0,z0_over_h,h_over_z0,S0,e_S0,gradz0,mag,B/T,Type,RV,AName,NED,thickness_flag,biz_name,biz_name_norm,biz_catalog_token,RA_match_deg,DE_match_deg,biz_aname_norm,biz_aname_token,biz_ned_norm,biz_ned_token,matched,match_reason,matched_sparc_name,matched_sparc_index,matched_sep_deg
EON_7.116_-7.390,PGC1751,PGC1751,7.115848,-7.39056,r,9.12,0.27,2.84,0.41,0.3114035087719298,3.2112676056338025,21.61,0.17,0.248,15.0,0.09,SB,7669.0,PGC001751,NED,thick_like,PGC1751,PGC1751,PGC1751,7.115848,-7.39056,PGC001751,PGC1751,NED,,False,unmatched,,,
EON_7.262_-20.706,PGC91877,PGC91877,7.262248,-20.705639,r,8.25,0.13,1.31,0.12,0.1587878787878787,6.297709923664122,22.55,0.13,0.076,16.33,0.04,SD,,PGC091877,NED,intermediate,PGC91877,PGC91877,PGC91877,7.262248,-20.705639,PGC091877,PGC91877,NED,,False,unmatched,,,
EON_7.348_31.382,NED,,7.346062,31.382654,r,10.56,0.11,1.88,0.17,0.178030303030303,5.617021276595746,22.66,0.15,0.003,15.93,0.03,IR,,,NED,intermediate,NED,NED,,7.346062,31.382654,,,NED,,False,unmatched,,,
EON_7.485_10.700,PGC90482,PGC90482,7.48522,10.699792,r,9.98,0.15,2.44,0.17,0.2444889779559118,4.09016393442623,21.41,0.13,0.005,14.34,0.22,SB,11847.0,PGC090482,NED,thick_like,PGC90482,PGC90482,PGC90482,7.48522,10.699792,PGC090482,PGC90482,NED,,False,unmatched,,,
EON_7.495_-16.179,PGC901474,PGC901474,7.495394,-16.178576,r,5.75,0.72,1.24,0.16,0.2156521739130434,4.637096774193548,21.76,0.29,-0.125,16.46,0.11,SC,20378.0,PGC901474,NED,thick_like,PGC901474,PGC901474,PGC901474,7.495394,-16.178576,PGC901474,PGC901474,NED,,False,unmatched,,,
EON_8.102_-0.885,NED,,8.101919,-0.88519,r,4.11,0.07,0.38,0.1,0.0924574209245742,10.81578947368421,22.29,0.47,-0.55,18.23,0.04,SD,,,NED,thin_like,NED,NED,,8.101919,-0.88519,,,NED,,False,unmatched,,,
EON_8.163_-0.931,SDSSJ003239.04-005552.3,,8.162688,-0.931249,r,5.35,0.76,0.92,0.17,0.1719626168224299,5.815217391304347,22.57,0.33,-0.295,17.37,0.05,SD,15232.0,SDSSJ003239.04-005552.3,NED,intermediate,SDSSJ003239.04-005552.3,SDSSJ003239.04-005552.3,,8.162688,-0.931249,SDSSJ003239.04-005552.3,,NED,,False,unmatched,,,
EON_8.366_-11.103,PGC969956,PGC969956,8.365676,-11.103443,r,13.69,0.42,1.06,0.13,0.0774287801314828,12.91509433962264,23.69,0.15,0.08,17.13,0.04,SD,11367.0,PGC969956,NED,thin_like,PGC969956,PGC969956,PGC969956,8.365676,-11.103443,PGC969956,PGC969956,NED,,False,unmatched,,,
EON_8.445_7.391,PGC1320660,PGC1320660,8.445087,7.390704,r,5.26,0.05,2.69,0.34,0.5114068441064639,1.9553903345724903,20.85,0.14,0.125,15.28,0.13,SC,,PGC1320660,NED,thick_like,PGC1320660,PGC1320660,PGC1320660,8.445087,7.390704,PGC1320660,PGC1320660,NED,,False,unmatched,,,
EON_8.452_-9.540,NED,,8.451971,-9.53985,r,5.92,0.07,0.78,0.14,0.1317567567567567,7.589743589743589,23.31,0.23,-0.318,17.93,0.04,SD,,,NED,intermediate,NED,NED,,8.451971,-9.53985,,,NED,,False,unmatched,,,
EON_8.866_-10.778,PGC90484,PGC90484,8.866123,-10.777742,r,9.56,0.18,2.29,0.1,0.2395397489539749,4.17467248908297,21.85,0.14,-0.024,15.37,0.06,SD,5954.0,PGC090484,NED,thick_like,PGC90484,PGC90484,PGC90484,8.866123,-10.777742,PGC090484,PGC90484,NED,,False,unmatched,,,
EON_8.915_-22.680,PGC143625,PGC143625,8.915275,-22.679335,r,4.96,0.12,1.36,0.15,0.2741935483870968,3.647058823529412,21.42,0.22,0.12,16.1,0.18,SB,,PGC143625,NED,thick_like,PGC143625,PGC143625,PGC143625,8.915275,-22.679335,PGC143625,PGC143625,NED,,False,unmatched,,,
EON_8.944_-18.305,PGC869853,PGC869853,8.943889,-18.305206,r,4.85,0.53,0.88,0.07,0.1814432989690722,5.511363636363636,23.09,0.22,-0.134,17.75,0.05,SD,,PGC869853,NED,intermediate,PGC869853,PGC869853,PGC869853,8.943889,-18.305206,PGC869853,PGC869853,NED,,False,unmatched,,,
EON_9.001_-9.195,PGC143643,PGC143643,9.001315,-9.194606,r,5.28,0.09,1.23,0.07,0.2329545454545454,4.2926829268292686,21.54,0.18,0.033,15.92,0.19,SB,16390.0,PGC143643,NED,thick_like,PGC143643,PGC143643,PGC143643,9.001315,-9.194606,PGC143643,PGC143643,NED,,False,unmatched,,,
EON_9.126_-0.287,PGC1147118,PGC1147118,9.126265,-0.287375,r,4.78,0.19,0.87,0.1,0.1820083682008368,5.494252873563219,21.98,0.22,0.06,17.15,0.08,SC,5276.0,PGC1147118,NED,intermediate,PGC1147118,PGC1147118,PGC1147118,9.126265,-0.287375,PGC1147118,PGC1147118,NED,,False,unmatched,,,
EON_9.141_-20.406,PGC91883,PGC91883,9.141284,-20.40556,r,7.61,0.05,1.64,0.12,0.2155059132720105,4.640243902439025,22.42,0.14,-0.031,16.29,0.07,SB,,PGC091883,NED,thick_like,PGC91883,PGC91883,PGC91883,9.141284,-20.40556,PGC091883,PGC91883,NED,,False,unmatched,,,
EON_9.264_25.649,NED,,9.263625,25.649082,r,7.56,0.09,1.5,0.16,0.1984126984126984,5.04,23.11,0.16,0.068,17.1,0.06,SD,,,NED,intermediate,NED,NED,,9.263625,25.649082,,,NED,,False,unmatched,,,
EON_9.338_29.149,UGC00371,UGC00371,9.338315,29.149338,r,15.86,0.09,3.13,0.17,0.1973518284993695,5.067092651757188,22.16,0.07,0.016,14.41,0.06,SD,5278.0,UGC00371,NED,intermediate,UGC00371,UGC00371,UGC371,9.338315,29.149338,UGC00371,UGC371,NED,,False,unmatched,,,
EON_9.349_15.029,PGC3127897,PGC3127897,9.348694,15.028772,r,5.24,0.13,1.65,0.1,0.3148854961832061,3.175757575757576,20.9,0.22,0.109,15.32,0.37,SA,17260.0,PGC3127897,NED,thick_like,PGC3127897,PGC3127897,PGC3127897,9.348694,15.028772,PGC3127897,PGC3127897,NED,,False,unmatched,,,
EON_9.467_15.604,SDSSJ003752.17+153615.2,,9.467381,15.604246,r,5.6,0.14,1.06,0.09,0.1892857142857143,5.283018867924528,21.94,0.24,0.017,17.04,0.09,SC,24008.0,SDSSJ003752.17+153615.2,NED,intermediate,SDSSJ003752.17+153615.2,SDSSJ003752.17+153615.2,,9.467381,15.604246,SDSSJ003752.17+153615.2,,NED,,False,unmatched,,,
EON_9.590_25.613,PGC1742958,PGC1742958,9.589609,25.61318,r,4.61,0.03,1.56,0.14,0.3383947939262473,2.9551282051282053,21.48,0.12,0.062,16.32,0.15,SC,9915.0,PGC1742958,NED,thick_like,PGC1742958,PGC1742958,PGC1742958,9.589609,25.61318,PGC1742958,PGC1742958,NED,,False,unmatched,,,
EON_9.688_6.584,PGC1303555,PGC1303555,9.688127,6.584071,r,5.33,0.12,1.49,0.09,0.2795497185741088,3.577181208053692,22.23,0.07,-0.125,16.92,0.07,SC,,PGC1303555,NED,thick_like,PGC1303555,PGC1303555,PGC1303555,9.688127,6.584071,PGC1303555,PGC1303555,NED,,False,unmatched,,,
EON_9.743_-19.320,PGC856862,PGC856862,9.742514,-19.320461,r,6.09,0.22,1.99,0.16,0.3267651888341543,3.0603015075376883,21.84,0.09,0.039,16.15,0.08,SC,,PGC856862,NED,thick_like,PGC856862,PGC856862,PGC856862,9.742514,-19.320461,PGC856862,PGC856862,NED,,False,unmatched,,,
EON_9.814_6.406,PGC73384,PGC73384,9.813744,6.405738,r,5.47,0.04,1.69,0.14,0.3089579524680073,3.2366863905325443,20.95,0.16,0.05,15.2,0.31,SB,,PGC073384,NED,thick_like,PGC73384,PGC73384,PGC73384,9.813744,6.405738,PGC073384,PGC73384,NED,,False,unmatched,,,
EON_9.852_-8.834,NED,,9.852391,-8.834152,r,8.17,1.28,0.69,0.18,0.0844553243574051,11.840579710144928,23.89,0.35,-0.565,18.0,0.02,IR,,,NED,thin_like,NED,NED,,9.852391,-8.834152,,,NED,,False,unmatched,,,
EON_9.869_24.371,PGC1705804,PGC1705804,9.868913,24.370907,r,5.26,0.21,1.61,0.18,0.3060836501901141,3.267080745341614,22.17,0.22,0.094,16.9,0.11,SC,,PGC1705804,NED,thick_like,PGC1705804,PGC1705804,PGC1705804,9.868913,24.370907,PGC1705804,PGC1705804,NED,,False,unmatched,,,
EON_9.870_6.722,PGC73391,PGC73391,9.869792,6.721838,r,4.26,0.1,1.6,0.16,0.3755868544600939,2.6625,20.89,0.25,0.068,15.9,0.15,SC,,PGC073391,NED,thick_like,PGC73391,PGC73391,PGC73391,9.869792,6.721838,PGC073391,PGC73391,NED,,False,unmatched,,,
EON_9.900_-20.815,PGC836595,PGC836595,9.899598,-20.815044,r,4.21,0.05,0.8,0.08,0.1900237529691211,5.262499999999999,22.3,0.23,0.049,17.52,0.08,SB,,PGC836595,NED,intermediate,PGC836595,PGC836595,PGC836595,9.899598,-20.815044,PGC836595,PGC836595,NED,,False,unmatched,,,
EON_9.907_8.965,UGC00418,UGC00418,9.906785,8.96508,r,22.67,0.26,4.56,0.43,0.2011468901632112,4.971491228070176,22.68,0.12,-0.026,13.79,0.27,SB,4444.0,UGC00418,NED,thick_like,UGC00418,UGC00418,UGC418,9.906785,8.96508,UGC00418,UGC418,NED,,False,unmatched,,,
EON_9.910_14.664,PGC1463891,PGC1463891,9.909661,14.664233,r,4.27,0.04,2.33,0.19,0.5456674473067916,1.832618025751073,20.55,0.19,-0.024,15.28,0.34,SC,5210.0,PGC1463891,NED,thick_like,PGC1463891,PGC1463891,PGC1463891,9.909661,14.664233,PGC1463891,PGC1463891,NED,,False,unmatched,,,
EON_9.952_-9.143,PGC172710,PGC172710,9.951584,-9.142943,r,6.0,0.26,2.61,0.4,0.435,2.298850574712644,20.82,0.21,0.205,14.94,0.13,SC,11198.0,PGC172710,NED,thick_like,PGC172710,PGC172710,PGC172710,9.951584,-9.142943,PGC172710,PGC172710,NED,,False,unmatched,,,
EON_9.982_28.121,PGC90487,PGC90487,9.98185,28.1213,r,12.28,0.2,1.43,0.19,0.1164495114006514,8.587412587412587,23.82,0.16,-0.07,17.1,0.06,SB,,PGC090487,NED,intermediate,PGC90487,PGC90487,PGC90487,9.98185,28.1213,PGC090487,PGC90487,NED,,False,unmatched,,,
EON_10.057_7.170,PGC73411,PGC73411,10.056877,7.169527,r,3.58,0.06,2.16,0.3,0.6033519553072626,1.6574074074074074,20.07,0.19,0.143,15.21,0.26,SB,,PGC073411,NED,thick_like,PGC73411,PGC73411,PGC73411,10.056877,7.169527,PGC073411,PGC73411,NED,,False,unmatched,,,
EON_10.156_5.731,PGC90488,PGC90488,10.156021,5.73093,r,8.72,0.36,1.59,0.09,0.1823394495412844,5.484276729559749,22.45,0.13,-0.093,16.15,0.06,SD,6400.0,PGC090488,NED,intermediate,PGC90488,PGC90488,PGC90488,10.156021,5.73093,PGC090488,PGC90488,NED,,False,unmatched,,,
EON_10.186_-10.287,PGC980105,PGC980105,10.186053,-10.286705,r,5.43,0.59,1.07,0.14,0.1970534069981584,5.074766355140186,22.15,0.23,0.025,17.61,0.06,SD,17499.0,PGC980105,NED,intermediate,PGC980105,PGC980105,PGC980105,10.186053,-10.286705,PGC980105,PGC980105,NED,,False,unmatched,,,
EON_10.234_-1.865,PGC90490,PGC90490,10.234062,-1.865228,r,9.59,0.12,2.07,0.12,0.2158498435870698,4.632850241545894,22.23,0.09,-0.004,15.56,0.05,SD,5729.0,PGC090490,NED,thick_like,PGC90490,PGC90490,PGC90490,10.234062,-1.865228,PGC090490,PGC90490,NED,,False,unmatched,,,
EON_10.265_31.733,UGC00433,UGC00433,10.265016,31.733191,r,18.15,0.33,4.25,0.3,0.234159779614325,4.270588235294118,21.94,0.14,0.035,13.66,0.11,IR,4655.0,UGC00433,NED,thick_like,UGC00433,UGC00433,UGC433,10.265016,31.733191,UGC00433,UGC433,NED,,False,unmatched,,,
EON_10.292_25.585,PGC90491,PGC90491,10.292008,25.585461,r,6.06,0.2,2.06,0.14,0.3399339933993399,2.9417475728155336,21.5,0.09,-0.041,15.81,0.08,SC,10001.0,PGC090491,NED,thick_like,PGC90491,PGC90491,PGC90491,10.292008,25.585461,PGC090491,PGC90491,NED,,False,unmatched,,,
EON_10.298_15.053,PGC90492,PGC90492,10.29833,15.052696,r,6.25,0.1,2.23,0.17,0.3568,2.802690582959641,21.48,0.17,-0.069,15.6,0.18,SC,5045.0,PGC090492,NED,thick_like,PGC90492,PGC90492,PGC90492,10.29833,15.052696,PGC090492,PGC90492,NED,,False,unmatched,,,
EON_10.317_15.217,PGC2468,PGC2468,10.317429,15.2171,r,3.96,0.05,2.5,0.3,0.6313131313131313,1.584,19.92,0.14,0.076,15.14,0.14,SC,5270.0,PGC002468,NED,thick_like,PGC2468,PGC2468,PGC2468,10.317429,15.2171,PGC002468,PGC2468,NED,,False,unmatched,,,
EON_10.377_10.890,PGC90493,PGC90493,10.376707,10.889951,r,10.23,0.35,1.59,0.15,0.1554252199413489,6.433962264150943,22.79,0.22,-0.252,16.32,0.05,SD,11868.0,PGC090493,NED,intermediate,PGC90493,PGC90493,PGC90493,10.376707,10.889951,PGC090493,PGC90493,NED,,False,unmatched,,,
EON_10.443_-2.341,PGC90495,PGC90495,10.443166,-2.341023,r,6.48,0.46,2.05,0.16,0.316358024691358,3.160975609756098,21.93,0.22,-0.029,15.72,0.07,SB,14846.0,PGC090495,NED,thick_like,PGC90495,PGC90495,PGC90495,10.443166,-2.341023,PGC090495,PGC90495,NED,,False,unmatched,,,
EON_10.477_41.954,PGC90494,PGC90494,10.476619,41.954082,r,7.78,0.14,1.77,0.21,0.2275064267352185,4.395480225988701,22.37,0.14,0.121,15.96,0.08,SD,14035.0,PGC090494,NED,thick_like,PGC90494,PGC90494,PGC90494,10.476619,41.954082,PGC090494,PGC90494,NED,,False,unmatched,,,
EON_10.503_-9.834,PGC985821,PGC985821,10.502644,-9.834388,r,7.87,0.35,1.89,0.13,0.2401524777636594,4.164021164021165,21.37,0.29,0.127,15.35,0.11,SB,15627.0,PGC985821,NED,thick_like,PGC985821,PGC985821,PGC985821,10.502644,-9.834388,PGC985821,PGC985821,NED,,False,unmatched,,,
EON_10.530_-1.500,PGC90496,PGC90496,10.529958,-1.500061,r,7.06,0.62,2.17,0.22,0.3073654390934844,3.2534562211981566,22.62,0.2,0.244,16.75,0.06,IR,,PGC090496,NED,thick_like,PGC90496,PGC90496,PGC90496,10.529958,-1.500061,PGC090496,PGC90496,NED,,False,unmatched,,,
EON_10.590_15.723,PGC3128317,PGC3128317,10.590298,15.722653,r,4.63,0.17,1.59,0.27,0.3434125269978402,2.9119496855345908,21.6,0.18,0.212,16.4,0.24,SB,24311.0,PGC3128317,NED,thick_like,PGC3128317,PGC3128317,PGC3128317,10.590298,15.722653,PGC3128317,PGC3128317,NED,,False,unmatched,,,
EON_10.641_-8.881,PGC93263,PGC93263,10.640643,-8.881494,r,4.31,0.34,1.91,0.2,0.4431554524361949,2.256544502617801,20.78,0.27,0.125,15.9,0.13,SC,17726.0,PGC093263,NED,thick_like,PGC93263,PGC93263,PGC93263,10.640643,-8.881494,PGC093263,PGC93263,NED,,False,unmatched,,,
EON_10.835_-10.626,PGC975875,PGC975875,10.835071,-10.625837,r,5.03,0.44,1.93,0.2,0.3836978131212723,2.6062176165803117,21.98,0.22,0.083,16.84,0.07,SC,6212.0,PGC975875,NED,thick_like,PGC975875,PGC975875,PGC975875,10.835071,-10.625837,PGC975875,PGC975875,NED,,False,unmatched,,,
EON_10.840_-11.096,PGC970029,PGC970029,10.839989,-11.096181,r,5.54,0.16,1.55,0.09,0.279783393501805,3.574193548387097,21.41,0.22,0.01,16.18,0.09,SC,10651.0,PGC970029,NED,thick_like,PGC970029,PGC970029,PGC970029,10.839989,-11.096181,PGC970029,PGC970029,NED,,False,unmatched,,,
EON_11.160_-11.189,PGC90498,PGC90498,11.159943,-11.188782,r,8.35,0.13,1.81,0.53,0.2167664670658682,4.613259668508287,23.37,0.31,0.181,17.03,0.06,SB,8114.0,PGC090498,NED,thick_like,PGC90498,PGC90498,PGC90498,11.159943,-11.188782,PGC090498,PGC90498,NED,,False,unmatched,,,
EON_11.277_-22.120,PGC172838,PGC172838,11.27655,-22.120138,r,3.82,0.13,1.71,0.18,0.4476439790575916,2.2339181286549707,20.15,0.18,0.126,15.18,0.29,SB,18752.0,PGC172838,NED,thick_like,PGC172838,PGC172838,PGC172838,11.27655,-22.120138,PGC172838,PGC172838,NED,,False,unmatched,,,
EON_11.292_25.652,NED,,11.291527,25.651768,r,6.33,0.15,1.09,0.08,0.1721958925750395,5.807339449541284,22.88,0.11,-0.028,17.1,0.05,SD,,,NED,intermediate,NED,NED,,11.291527,25.651768,,,NED,,False,unmatched,,,
EON_11.307_10.503,UGC00474,UGC00474,11.307083,10.502778,r,8.82,0.31,2.55,0.48,0.2891156462585034,3.458823529411765,22.34,0.26,0.235,15.56,0.15,SB,11965.0,UGC00474,NED,thick_like,UGC00474,UGC00474,UGC474,11.307083,10.502778,UGC00474,UGC474,NED,,False,unmatched,,,
EON_11.697_39.601,PGC90500,PGC90500,11.697161,39.601116,r,6.74,0.14,1.57,0.13,0.2329376854599406,4.292993630573249,22.33,0.16,0.112,16.64,0.06,IR,,PGC090500,NED,thick_like,PGC90500,PGC90500,PGC90500,11.697161,39.601116,PGC090500,PGC90500,NED,,False,unmatched,,,
EON_11.784_30.341,UGC00485,UGC00485,11.784159,30.341217,r,22.36,0.58,3.89,0.24,0.1739713774597495,5.748071979434447,22.27,0.11,0.025,13.82,0.04,SD,5248.0,UGC00485,NED,intermediate,UGC00485,UGC00485,UGC485,11.784159,30.341217,UGC00485,UGC485,NED,,False,unmatched,,,
EON_12.260_28.218,UGC00501,UGC00501,12.259528,28.218452,r,17.59,1.44,3.87,0.35,0.2200113700966458,4.5452196382428935,21.61,0.25,-0.184,13.93,0.06,UN,5087.0,UGC00501,NED,thick_like,UGC00501,UGC00501,UGC501,12.259528,28.218452,UGC00501,UGC501,NED,,False,unmatched,,,
EON_12.399_1.115,UGC00507,UGC00507,12.398632,1.115403,r,21.85,0.15,4.01,0.23,0.1835240274599542,5.448877805486285,22.15,0.08,-0.073,13.7,0.06,SD,5269.0,UGC00507,NED,intermediate,UGC00507,UGC00507,UGC507,12.398632,1.115403,UGC00507,UGC507,NED,,False,unmatched,,,
EON_12.468_25.944,AGC102276,,12.46777,25.944426,r,6.47,0.51,1.29,0.18,0.1993817619783617,5.015503875968992,23.41,0.15,-0.024,17.55,0.04,SD,4984.0,AGC102276,NED,intermediate,AGC102276,AGC102276,,12.46777,25.944426,AGC102276,,NED,,False,unmatched,,,
EON_12.612_5.056,PGC90501,PGC90501,12.61191,5.055819,r,6.3,0.09,1.66,0.17,0.2634920634920635,3.7951807228915664,22.12,0.12,-0.103,16.46,0.06,SD,11250.0,PGC090501,NED,thick_like,PGC90501,PGC90501,PGC90501,12.61191,5.055819,PGC090501,PGC90501,NED,,False,unmatched,,,
EON_12.635_23.994,PGC1697598,PGC1697598,12.635285,23.993662,r,4.29,0.13,1.7,0.17,0.3962703962703962,2.523529411764706,21.03,0.19,0.13,15.63,0.31,SB,,PGC1697598,NED,thick_like,PGC1697598,PGC1697598,PGC1697598,12.635285,23.993662,PGC1697598,PGC1697598,NED,,False,unmatched,,,
EON_12.652_3.099,PGC90503,PGC90503,12.652223,3.098993,r,3.86,0.04,1.4,0.15,0.3626943005181347,2.757142857142857,20.98,0.22,0.011,16.47,0.08,SD,,PGC090503,NED,thick_like,PGC90503,PGC90503,PGC90503,12.652223,3.098993,PGC090503,PGC90503,NED,,False,unmatched,,,
EON_12.707_25.738,PGC1747842,PGC1747842,12.707131,25.737906,r,4.43,0.28,1.64,0.19,0.3702031602708803,2.701219512195122,21.42,0.3,0.126,16.56,0.1,SC,,PGC1747842,NED,thick_like,PGC1747842,PGC1747842,PGC1747842,12.707131,25.737906,PGC1747842,PGC1747842,NED,,False,unmatched,,,
EON_12.715_0.851,PGC90504,PGC90504,12.714975,0.851287,r,10.35,0.07,1.75,0.12,0.1690821256038647,5.914285714285714,22.62,0.13,-0.02,15.95,0.05,SD,4575.0,PGC090504,NED,intermediate,PGC90504,PGC90504,PGC90504,12.714975,0.851287,PGC090504,PGC90504,NED,,False,unmatched,,,
EON_12.827_-9.020,PGC996252,PGC996252,12.827066,-9.020129,r,5.62,0.03,2.47,0.17,0.4395017793594306,2.2753036437246963,20.66,0.14,0.063,14.92,0.25,SB,5696.0,PGC996252,NED,thick_like,PGC996252,PGC996252,PGC996252,12.827066,-9.020129,PGC996252,PGC996252,NED,,False,unmatched,,,
EON_12.889_-0.545,PGC90506,PGC90506,12.88912,-0.545294,r,6.14,0.12,1.35,0.14,0.2198697068403909,4.548148148148147,22.0,0.19,0.02,16.8,0.05,SD,10180.0,PGC090506,NED,thick_like,PGC90506,PGC90506,PGC90506,12.88912,-0.545294,PGC090506,PGC90506,NED,,False,unmatched,,,
EON_12.953_-1.133,PGC1125962,PGC1125962,12.95315,-1.133388,r,3.94,0.52,1.55,0.22,0.3934010152284264,2.541935483870968,21.98,0.34,-0.116,16.98,0.17,SB,20500.0,PGC1125962,NED,thick_like,PGC1125962,PGC1125962,PGC1125962,12.95315,-1.133388,PGC1125962,PGC1125962,NED,,False,unmatched,,,
EON_13.011_-0.272,PGC1147497,PGC1147497,13.011279,-0.27247,r,5.85,0.23,1.64,0.25,0.2803418803418803,3.567073170731707,21.83,0.23,0.181,15.55,0.45,SA,16756.0,PGC1147497,NED,thick_like,PGC1147497,PGC1147497,PGC1147497,13.011279,-0.27247,PGC1147497,PGC1147497,NED,,False,unmatched,,,
EON_13.224_31.634,PGC90508,PGC90508,13.223612,31.634186,r,9.35,0.3,1.52,0.15,0.1625668449197861,6.151315789473684,23.09,0.16,-0.076,16.52,0.05,SD,8279.0,PGC090508,NED,intermediate,PGC90508,PGC90508,PGC90508,13.223612,31.634186,PGC090508,PGC90508,NED,,False,unmatched,,,
EON_13.289_1.144,PGC1185888,PGC1185888,13.288822,1.144435,r,6.94,0.19,1.23,0.12,0.1772334293948126,5.642276422764228,22.53,0.2,-0.009,16.95,0.06,SD,10096.0,PGC1185888,NED,intermediate,PGC1185888,PGC1185888,PGC1185888,13.288822,1.144435,PGC1185888,PGC1185888,NED,,False,unmatched,,,
EON_13.361_29.270,UGC00542,UGC00542,13.361045,29.270332,r,15.31,0.25,5.0,0.6,0.3265839320705421,3.0620000000000003,21.7,0.17,0.16,13.21,0.4,SB,4509.0,UGC00542,NED,thick_like,UGC00542,UGC00542,UGC542,13.361045,29.270332,UGC00542,UGC542,NED,,False,unmatched,,,
EON_13.378_28.277,PGC90510,PGC90510,13.378144,28.277,r,6.77,0.17,1.71,0.13,0.2525849335302806,3.95906432748538,21.55,0.21,0.04,15.61,0.09,SB,7501.0,PGC090510,NED,thick_like,PGC90510,PGC90510,PGC90510,13.378144,28.277,PGC090510,PGC90510,NED,,False,unmatched,,,
EON_13.386_2.924,NED,,13.386376,2.924128,r,20.48,0.36,3.19,0.17,0.15576171875,6.4200626959247655,22.38,0.11,-0.073,14.29,0.06,SD,,,NED,intermediate,NED,NED,,13.386376,2.924128,,,NED,,False,unmatched,,,
EON_13.435_24.336,PGC1705008,PGC1705008,13.435132,24.336132,r,4.84,0.06,1.25,0.08,0.2582644628099174,3.872,21.1,0.1,0.053,15.84,0.1,SC,,PGC1705008,NED,thick_like,PGC1705008,PGC1705008,PGC1705008,13.435132,24.336132,PGC1705008,PGC1705008,NED,,False,unmatched,,,
EON_13.477_-3.460,PGC90511,PGC90511,13.477202,-3.460148,r,15.56,0.28,2.01,0.17,0.1291773778920308,7.741293532338309,22.75,0.19,-0.057,15.09,0.09,SB,13363.0,PGC090511,NED,intermediate,PGC90511,PGC90511,PGC90511,13.477202,-3.460148,PGC090511,PGC90511,NED,,False,unmatched,,,
EON_13.507_7.394,PGC1320750,PGC1320750,13.506557,7.394457,r,6.84,0.41,3.18,0.48,0.4649122807017544,2.150943396226415,21.79,0.23,-0.051,15.46,0.21,SB,,PGC1320750,NED,thick_like,PGC1320750,PGC1320750,PGC1320750,13.506557,7.394457,PGC1320750,PGC1320750,NED,,False,unmatched,,,
EON_13.598_29.048,PGC90512,PGC90512,13.597616,29.048241,r,5.86,0.1,1.63,0.2,0.2781569965870307,3.595092024539878,21.47,0.21,-0.083,15.72,0.2,SB,,PGC090512,NED,thick_like,PGC90512,PGC90512,PGC90512,13.597616,29.048241,PGC090512,PGC90512,NED,,False,unmatched,,,
EON_13.773_-1.234,PGC73462,PGC73462,13.77312,-1.233795,r,3.71,0.04,1.27,0.16,0.3423180592991914,2.921259842519685,20.77,0.23,0.149,15.85,0.34,SB,13307.0,PGC073462,NED,thick_like,PGC73462,PGC73462,PGC73462,13.77312,-1.233795,PGC073462,PGC73462,NED,,False,unmatched,,,
EON_14.074_-8.959,PGC3102143,PGC3102143,14.074458,-8.958753,r,5.16,0.21,2.26,0.15,0.4379844961240309,2.283185840707965,20.91,0.18,-0.029,15.83,0.08,SC,16966.0,PGC3102143,NED,thick_like,PGC3102143,PGC3102143,PGC3102143,14.074458,-8.958753,PGC3102143,PGC3102143,NED,,False,unmatched,,,
EON_14.082_-0.126,PGC1151316,PGC1151316,14.081713,-0.125765,r,4.99,0.44,2.74,0.55,0.5490981963927856,1.8211678832116789,20.2,0.34,0.168,14.68,0.34,SB,12995.0,PGC1151316,NED,thick_like,PGC1151316,PGC1151316,PGC1151316,14.081713,-0.125765,PGC1151316,PGC1151316,NED,,False,unmatched,,,
EON_14.099_-11.135,NED,,14.098935,-11.135113,r,4.74,0.63,0.6,0.17,0.1265822784810126,7.9,22.53,0.36,-0.065,18.12,0.05,SD,,,NED,intermediate,NED,NED,,14.098935,-11.135113,,,NED,,False,unmatched,,,
EON_14.103_-1.143,PGC3360,PGC3360,14.102165,-1.143432,r,6.86,0.09,1.25,0.09,0.1822157434402332,5.488,20.93,0.22,-0.034,15.04,0.26,SD,12926.0,PGC003360,NED,intermediate,PGC3360,PGC3360,PGC3360,14.102165,-1.143432,PGC003360,PGC3360,NED,,False,unmatched,,,
EON_14.245_-9.146,PGC994646,PGC994646,14.244656,-9.14568,r,5.09,0.24,1.91,0.18,0.3752455795677799,2.6649214659685865,21.67,0.14,0.021,16.48,0.09,SC,14908.0,PGC994646,NED,thick_like,PGC994646,PGC994646,PGC994646,14.244656,-9.14568,PGC994646,PGC994646,NED,,False,unmatched,,,
EON_14.350_-9.847,PGC985693,PGC985693,14.349925,-9.846807,r,3.96,0.06,2.02,0.32,0.51010101010101,1.9603960396039604,21.3,0.22,0.116,16.51,0.12,SC,6720.0,PGC985693,NED,thick_like,PGC985693,PGC985693,PGC985693,14.349925,-9.846807,PGC985693,PGC985693,NED,,False,unmatched,,,
EON_14.369_8.196,PGC1341372,PGC1341372,14.369369,8.195706,r,8.65,0.1,2.05,0.2,0.2369942196531791,4.219512195121951,22.44,0.11,0.106,15.58,0.19,SB,,PGC1341372,NED,thick_like,PGC1341372,PGC1341372,PGC1341372,14.369369,8.195706,PGC1341372,PGC1341372,NED,,False,unmatched,,,
