r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
23.08,150.0,127.01034170491788,10.0,NGC2683,20.53,121.26,31.72,974.8700173310226,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.1341015275257282,0.5250176835280671,0.8958364468637199,0.5340466429380699,0.4784184470691383,9.875485811694038,1000000.0,2.0071161184692263,2.1415217795943464,0.016241047794710084,0.2779388191459976,90771720697.67372,1.0171974386640257,0.2534022448662041,0.030330311006820748,14.424999999999999,1.0,2.0,0.3966103692897618,0.5250176835280671,0.8923091562728602,2.4831750476237224,2.3875037723919323,2.396610369289762,0.009106596897829444,1.0098809892667509,13.220345643025393,52.50176835290671,0.993270019049889,1.0,6962324.563599414,18539.023732714104,654.1258806613919,666.3424754966784,-516.3424754966784,22.989658295082123,NGC2683_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.85,160.0,112.4125299955481,10.0,NGC2683,17.48,107.36,28.37,887.3483535528595,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.1341015275257282,0.5250176835280671,0.8958364468637199,0.5340466429380699,0.4784184470691383,9.875485811694038,1000000.0,2.0071161184692263,2.1415217795943464,0.016241047794710084,0.2779388191459976,90771720697.67372,1.0171974386640257,0.2534022448662041,0.030330311006820748,14.424999999999999,1.0,2.0,0.3966103692897618,0.5250176835280671,0.8923091562728602,2.4831750476237224,2.3875037723919323,2.396610369289762,0.009106596897829444,1.0098809892667509,13.220345643025393,52.50176835290671,0.993270019049889,1.0,6962324.563599414,11864.975188937024,585.0679740003148,595.7693438746518,-435.7693438746518,47.5874700044519,NGC2683_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.74,155.0,106.83666692666895,10.0,NGC2683,16.5,102.03,27.05,756.9313169502205,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.1341015275257282,0.5250176835280671,0.8958364468637199,0.5340466429380699,0.4784184470691383,9.875485811694038,1000000.0,2.0071161184692263,2.1415217795943464,0.016241047794710084,0.2779388191459976,90771720697.67372,1.0171974386640257,0.2534022448662041,0.030330311006820748,14.424999999999999,1.0,2.0,0.3966103692897618,0.5250176835280671,0.8923091562728602,2.4831750476237224,2.3875037723919323,2.396610369289762,0.009106596897829444,1.0098809892667509,13.220345643025393,52.50176835290671,0.993270019049889,1.0,6962324.563599414,9802.675459451417,557.7964853627064,567.9357291833188,-412.9357291833188,48.163333073331046,NGC2683_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.62,151.0,102.08162910142059,12.0,NGC2683,15.67,97.49,25.9,658.6077411900636,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.1341015275257282,0.5250176835280671,0.8958364468637199,0.5340466429380699,0.4784184470691383,9.875485811694038,1000000.0,2.0071161184692263,2.1415217795943464,0.016241047794710084,0.2779388191459976,90771720697.67372,1.0171974386640257,0.2534022448662041,0.030330311006820748,14.424999999999999,1.0,2.0,0.3966103692897618,0.5250176835280671,0.8923091562728602,2.4831750476237224,2.3875037723919323,2.396610369289762,0.009106596897829444,1.0098809892667509,13.220345643025393,52.50176835290671,0.993270019049889,1.0,6962324.563599414,8239.566103428491,534.0915450563642,543.7595401468321,-392.75954014683214,48.91837089857941,NGC2683_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.44,285.0,289.9312589218348,14.4,NGC2841,-0.57,163.4,239.5,23611.918604651164,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,1,3.373519245254786,0.019082783196648467,0.43131984799236717,0.0119251347005112,0.005143547286312993,3.8715614164580163,1000000.0,2.0958831349138736,3.5,0.08219627388603772,0.8302996599270952,92633579806.6337,0.6249159033890626,0.8877262834457462,0.006215890292067905,12.240000000000002,1.0,2.0,0.6545117599216608,0.26910556309409883,0.7108231752579701,2.917770732084279,2.48579296180904,2.6545117599216606,0.16871879811262058,1.18267175583252,21.81705866408869,26.91055630950988,1.1671082928341117,1.0,8103903.398401212,327166.8314340536,1060.874120776421,1099.7790846497965,-814.7790846497965,-4.931258921834797,NGC2841_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.77,297.0,286.07929722368937,13.6,NGC2841,-0.57,171.13,229.25,23397.61273209549,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,1,3.373519245254786,0.019082783196648467,0.43131984799236717,0.0119251347005112,0.005143547286312993,3.8715614164580163,1000000.0,2.0958831349138736,3.5,0.08219627388603772,0.8302996599270952,92633579806.6337,0.6249159033890626,0.8877262834457462,0.006215890292067905,12.240000000000002,1.0,2.0,0.6545117599216608,0.26910556309409883,0.7108231752579701,2.917770732084279,2.48579296180904,2.6545117599216606,0.16871879811262058,1.18267175583252,21.81705866408869,26.91055630950988,1.1671082928341117,1.0,8103903.398401212,272397.71028136526,1013.3801694136051,1052.9865773412057,-755.9865773412057,10.920702776310634,NGC2841_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.13,303.0,284.22515177232293,8.47,NGC2841,-0.43,180.88,219.24,22229.78208232445,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,1,3.373519245254786,0.019082783196648467,0.43131984799236717,0.0119251347005112,0.005143547286312993,3.8715614164580163,1000000.0,2.0958831349138736,3.5,0.08219627388603772,0.8302996599270952,92633579806.6337,0.6249159033890626,0.8877262834457462,0.006215890292067905,12.240000000000002,1.0,2.0,0.6545117599216608,0.26910556309409883,0.7108231752579701,2.917770732084279,2.48579296180904,2.6545117599216606,0.16871879811262058,1.18267175583252,21.81705866408869,26.91055630950988,1.1671082928341117,1.0,8103903.398401212,226979.19413598112,968.2066265945518,1009.0629359369027,-706.0629359369027,18.77484822767707,NGC2841_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.47,306.0,282.78312361242496,5.93,NGC2841,-0.1,188.37,210.91,20947.65100671141,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,1,3.373519245254786,0.019082783196648467,0.43131984799236717,0.0119251347005112,0.005143547286312993,3.8715614164580163,1000000.0,2.0958831349138736,3.5,0.08219627388603772,0.8302996599270952,92633579806.6337,0.6249159033890626,0.8877262834457462,0.006215890292067905,12.240000000000002,1.0,2.0,0.6545117599216608,0.26910556309409883,0.7108231752579701,2.917770732084279,2.48579296180904,2.6545117599216606,0.16871879811262058,1.18267175583252,21.81705866408869,26.91055630950988,1.1671082928341117,1.0,8103903.398401212,193763.11459734128,930.656285773709,972.6702510358357,-666.6702510358357,23.21687638757504,NGC2841_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.8,307.0,281.6261658653187,5.93,NGC2841,-0.19,194.64,203.54,19635.208333333336,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,1,3.373519245254786,0.019082783196648467,0.43131984799236717,0.0119251347005112,0.005143547286312993,3.8715614164580163,1000000.0,2.0958831349138736,3.5,0.08219627388603772,0.8302996599270952,92633579806.6337,0.6249159033890626,0.8877262834457462,0.006215890292067905,12.240000000000002,1.0,2.0,0.6545117599216608,0.26910556309409883,0.7108231752579701,2.917770732084279,2.48579296180904,2.6545117599216606,0.16871879811262058,1.18267175583252,21.81705866408869,26.91055630950988,1.1671082928341117,1.0,8103903.398401212,168036.51981154585,898.0953708239566,941.2165491508424,-634.2165491508424,25.373834134681317,NGC2841_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.13,304.0,281.0518416591501,8.47,NGC2841,-0.28,200.57,196.88,18014.81481481481,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,1,3.373519245254786,0.019082783196648467,0.43131984799236717,0.0119251347005112,0.005143547286312993,3.8715614164580163,1000000.0,2.0958831349138736,3.5,0.08219627388603772,0.8302996599270952,92633579806.6337,0.6249159033890626,0.8877262834457462,0.006215890292067905,12.240000000000002,1.0,2.0,0.6545117599216608,0.26910556309409883,0.7108231752579701,2.917770732084279,2.48579296180904,2.6545117599216606,0.16871879811262058,1.18267175583252,21.81705866408869,26.91055630950988,1.1671082928341117,1.0,8103903.398401212,147113.1256515021,868.7291491553658,913.0610452166962,-609.0610452166962,22.948158340849886,NGC2841_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.48,308.0,281.0117926351134,8.47,NGC2841,-0.38,206.64,190.44,17310.948905109486,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,1,3.373519245254786,0.019082783196648467,0.43131984799236717,0.0119251347005112,0.005143547286312993,3.8715614164580163,1000000.0,2.0958831349138736,3.5,0.08219627388603772,0.8302996599270952,92633579806.6337,0.6249159033890626,0.8877262834457462,0.006215890292067905,12.240000000000002,1.0,2.0,0.6545117599216608,0.26910556309409883,0.7108231752579701,2.917770732084279,2.48579296180904,2.6545117599216606,0.16871879811262058,1.18267175583252,21.81705866408869,26.91055630950988,1.1671082928341117,1.0,8103903.398401212,128921.40685631946,840.5291842480133,886.2600843841669,-578.2600843841669,26.98820736488659,NGC2841_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.83,313.0,280.55263213878425,12.7,NGC2841,-0.48,211.29,184.57,16804.288164665522,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,1,3.373519245254786,0.019082783196648467,0.43131984799236717,0.0119251347005112,0.005143547286312993,3.8715614164580163,1000000.0,2.0958831349138736,3.5,0.08219627388603772,0.8302996599270952,92633579806.6337,0.6249159033890626,0.8877262834457462,0.006215890292067905,12.240000000000002,1.0,2.0,0.6545117599216608,0.26910556309409883,0.7108231752579701,2.917770732084279,2.48579296180904,2.6545117599216606,0.16871879811262058,1.18267175583252,21.81705866408869,26.91055630950988,1.1671082928341117,1.0,8103903.398401212,113906.64059319414,814.908408754212,861.8500415143703,-548.8500415143703,32.44736786121575,NGC2841_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.16,314.0,280.233626461922,9.32,NGC2841,-0.53,215.14,179.57,16005.844155844155,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,1,3.373519245254786,0.019082783196648467,0.43131984799236717,0.0119251347005112,0.005143547286312993,3.8715614164580163,1000000.0,2.0958831349138736,3.5,0.08219627388603772,0.8302996599270952,92633579806.6337,0.6249159033890626,0.8877262834457462,0.006215890292067905,12.240000000000002,1.0,2.0,0.6545117599216608,0.26910556309409883,0.7108231752579701,2.917770732084279,2.48579296180904,2.6545117599216606,0.16871879811262058,1.18267175583252,21.81705866408869,26.91055630950988,1.1671082928341117,1.0,8103903.398401212,102029.25810787064,792.78006404329,840.8514228711771,-526.8514228711771,33.76637353807803,NGC2841_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.86,317.0,284.37957257862246,8.47,NGC2841,8.02,227.72,170.15,14648.542274052475,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,2,3.3544364620581377,0.4976950555862696,0.7017093081039706,0.4098886552757812,0.2876226846932354,5.110626457835116,1000000.0,2.0539580879703907,3.4549675953005226,0.06449619093772907,0.8343276238946026,160890513395.27368,0.8235738946470844,0.8686435002490978,0.16211565328542987,12.240000000000002,1.0,2.0,0.6545117599216608,0.26910556309409883,0.7108231752579701,2.917770732084279,2.48579296180904,2.6545117599216606,0.16871879811262058,1.18267175583252,21.81705866408869,26.91055630950988,1.1671082928341117,1.0,8103903.398401212,108599.02034516052,863.1276148796313,908.7689590142267,-591.7689590142267,32.62042742137754,NGC2841_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.18,320.0,285.497386678057,7.63,NGC2841,12.15,231.73,166.32,14261.838440111422,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,2,3.3544364620581377,0.4976950555862696,0.7017093081039706,0.4098886552757812,0.2876226846932354,5.110626457835116,1000000.0,2.0539580879703907,3.4549675953005226,0.06449619093772907,0.8343276238946026,160890513395.27368,0.8235738946470844,0.8686435002490978,0.16211565328542987,12.240000000000002,1.0,2.0,0.6545117599216608,0.26910556309409883,0.7108231752579701,2.917770732084279,2.48579296180904,2.6545117599216606,0.16871879811262058,1.18267175583252,21.81705866408869,26.91055630950988,1.1671082928341117,1.0,8103903.398401212,99134.59815324051,843.6743534920727,890.6711921580638,-570.6711921580638,34.50261332194299,NGC2841_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.51,316.0,286.64103840866886,20.5,NGC2841,16.24,235.48,162.63,13296.404793608524,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,2,3.3544364620581377,0.4976950555862696,0.7017093081039706,0.4098886552757812,0.2876226846932354,5.110626457835116,1000000.0,2.0539580879703907,3.4549675953005226,0.06449619093772907,0.8343276238946026,160890513395.27368,0.8235738946470844,0.8686435002490978,0.16211565328542987,12.240000000000002,1.0,2.0,0.6545117599216608,0.26910556309409883,0.7108231752579701,2.917770732084279,2.48579296180904,2.6545117599216606,0.16871879811262058,1.18267175583252,21.81705866408869,26.91055630950988,1.1671082928341117,1.0,8103903.398401212,90613.78362511976,824.9300061366718,873.3112846658111,-557.3112846658111,29.358961591331138,NGC2841_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.85,318.0,288.61413842707015,23.4,NGC2841,20.27,239.96,159.08,12882.03821656051,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,2,3.3544364620581377,0.4976950555862696,0.7017093081039706,0.4098886552757812,0.2876226846932354,5.110626457835116,1000000.0,2.0539580879703907,3.4549675953005226,0.06449619093772907,0.8343276238946026,160890513395.27368,0.8235738946470844,0.8686435002490978,0.16211565328542987,12.240000000000002,1.0,2.0,0.6545117599216608,0.26910556309409883,0.7108231752579701,2.917770732084279,2.48579296180904,2.6545117599216606,0.16871879811262058,1.18267175583252,21.81705866408869,26.91055630950988,1.1671082928341117,1.0,8103903.398401212,82934.42261893167,806.8675340838876,856.9325168638505,-538.9325168638505,29.385861572929855,NGC2841_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.21,321.0,289.92085747665686,8.48,NGC2841,24.66,243.42,155.54,12550.669914738122,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,2,3.3544364620581377,0.4976950555862696,0.7017093081039706,0.4098886552757812,0.2876226846932354,5.110626457835116,1000000.0,2.0539580879703907,3.4549675953005226,0.06449619093772907,0.8343276238946026,160890513395.27368,0.8235738946470844,0.8686435002490978,0.16211565328542987,12.240000000000002,1.0,2.0,0.6545117599216608,0.26910556309409883,0.7108231752579701,2.917770732084279,2.48579296180904,2.6545117599216606,0.16871879811262058,1.18267175583252,21.81705866408869,26.91055630950988,1.1671082928341117,1.0,8103903.398401212,75820.70612670617,788.9790854644106,840.5605872869949,-519.5605872869949,31.079142523343137,NGC2841_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.57,323.0,289.8394476257502,8.66,NGC2841,27.1,245.15,152.23,12173.745624270712,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,2,3.3544364620581377,0.4976950555862696,0.7017093081039706,0.4098886552757812,0.2876226846932354,5.110626457835116,1000000.0,2.0539580879703907,3.4549675953005226,0.06449619093772907,0.8343276238946026,160890513395.27368,0.8235738946470844,0.8686435002490978,0.16211565328542987,12.240000000000002,1.0,2.0,0.6545117599216608,0.26910556309409883,0.7108231752579701,2.917770732084279,2.48579296180904,2.6545117599216606,0.16871879811262058,1.18267175583252,21.81705866408869,26.91055630950988,1.1671082928341117,1.0,8103903.398401212,69584.49746456345,772.2299808161483,824.8309212628421,-501.83092126284214,33.16055237424979,NGC2841_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
