r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,delta_d_eff_i,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
51.27,286.0,140.6067857537466,4.24,NGC2841,60.55,110.59,62.24,1595.3969182757946,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,385.61084844938557,385.7210137865193,140.62686932743276,145.37313067256724,145.3932142462534,NGC2841_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.36,282.0,138.26573183547686,4.24,NGC2841,60.55,108.3,61.01,1490.3298350824589,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,358.2723500749625,358.3825154120962,138.28698789976391,143.71301210023609,143.73426816452314,NGC2841_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.3,283.0,137.06178570265308,4.24,NGC2841,62.39,106.31,59.93,1448.264014466546,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,339.70945931283904,339.81962464997275,137.08400797738403,145.91599202261597,145.93821429734692,NGC2841_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.38,288.0,136.17402211875802,5.66,NGC2841,64.95,104.23,58.83,1445.5210874869292,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,323.16772917392814,323.27789451106185,136.19723046760066,151.80276953239934,151.82597788124198,NGC2841_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.47,287.0,135.4042813207913,5.66,NGC2841,67.27,102.32,57.79,1385.051286362872,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,308.29526483941476,308.40543017654846,135.42847164684144,151.57152835315856,151.5957186792087,NGC2841_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.56,289.0,134.23628496051282,7.07,NGC2841,68.49,100.51,56.8,1356.7413905133203,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,292.71247888239117,292.8226442195249,134.26154318401808,154.73845681598192,154.76371503948718,NGC2841_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.64,294.0,132.65628556536626,7.07,NGC2841,68.73,98.76,55.86,1358.202388434947,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,276.5193290383407,276.6294943754744,132.68270807477208,161.31729192522792,161.34371443463374,NGC2841_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.33,90.0,44.56,20.0,NGC2998,0.0,44.56,0.0,24545.454545454544,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,1,0.35,-0.7720751010026292,2.7297737146490797,2.617673212880456,0.11210050176862385,0.0,0.11210050176862385,1.7205128115617137,0.9506644998084021,0.5,0.03512298959318827,1.0890826275635215,0.03512298959318827,1366.85452539181,0.3571961960374753,32.13211677197731,6450.8595776869615,32.13185103177068,6016.950303030303,6049.082154062074,44.67882172618795,45.32117827381205,45.44,NGC2998_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99,125.0,93.2323361286201,15.0,NGC2998,0.66,93.23,0.0,15782.828282828285,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,1,0.35,-0.7720751010026292,2.7297737146490797,2.617673212880456,0.11210050176862385,0.0,0.11210050176862385,1.7205128115617137,0.9506644998084021,0.5,0.03512298959318827,1.0890826275635215,0.03512298959318827,1366.85452539181,0.3571961960374753,32.13211677197731,6450.8595776869615,32.13185103177068,8780.069191919194,8812.201042950965,93.40277850536062,31.597221494639385,31.767663871379895,NGC2998_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.98,148.0,132.156772433349,15.0,NGC2998,2.66,132.13,0.0,11062.626262626263,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,1,0.35,-0.7720751010026292,2.7297737146490797,2.617673212880456,0.11210050176862385,0.0,0.11210050176862385,1.7205128115617137,0.9506644998084021,0.5,0.03512298959318827,1.0890826275635215,0.03512298959318827,1366.85452539181,0.3571961960374753,32.13211677197731,6450.8595776869615,32.13185103177068,8820.915404040401,8853.047255072172,132.39725663714827,15.602743362851726,15.843227566650995,NGC2998_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.63,201.0,196.78832409469825,15.0,NGC2998,6.22,196.69,0.0,11129.752066115703,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,2,0.35,-0.7720751010026292,2.7297737146490797,2.617673212880456,0.11210050176862385,0.0,0.11210050176862385,1.7205128115617137,0.8091250952229418,0.5,0.24964522232734151,1.2021376930893317,0.24964522232734151,749.7264846973529,0.3571961960374753,138.27544434080377,3538.6250090197955,138.20510801546814,10668.221625344351,10806.42673335982,198.05890296095285,2.9410970390471505,4.211675905301746,NGC2998_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.59,206.0,222.21899558768598,10.0,NGC2998,16.84,221.58,0.0,5591.040843214756,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,2,0.35,-0.7720751010026292,2.7297737146490797,2.617673212880456,0.11210050176862385,0.0,0.11210050176862385,1.7205128115617137,0.8091250952229418,0.5,0.24964522232734151,1.2021376930893317,0.24964522232734151,749.7264846973529,0.3571961960374753,138.27544434080377,3538.6250090197955,138.20510801546814,6506.097760210804,6644.302868226272,224.56682473116416,-18.56682473116416,-16.21899558768598,NGC2998_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.5,214.0,215.5871510549736,5.0,NGC2998,32.06,213.19,0.0,3663.68,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,2,0.35,-0.7720751010026292,2.7297737146490797,2.617673212880456,0.11210050176862385,0.0,0.11210050176862385,1.7205128115617137,0.8091250952229418,0.5,0.24964522232734151,1.2021376930893317,0.24964522232734151,749.7264846973529,0.3571961960374753,138.27544434080377,3538.6250090197955,138.20510801546814,3718.225576,3856.430684015468,219.5572443582615,-5.557244358261499,-1.5871510549735888,NGC2998_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.46,213.0,183.43258516414144,2.0,NGC2998,52.43,175.78,0.0,2019.9910952804985,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,3,0.35,-2.6283127031030964,2.0800905539139163,2.617673212880456,-0.5375826589665396,-0.6496831607351634,1.187265819701703,0.047774559917404355,0.18227089981880487,0.5,0.7656102175969727,1.0797427488378966,0.7656102175969727,149.6770262173901,0.9992698958792484,5.906941395638605,706.4068759333825,5.906803723915102,1498.1083392698133,1504.0151429937284,183.79385221393872,29.20614778606128,29.567414835858557,NGC2998_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.44,214.0,172.84412920316385,2.0,NGC2998,58.37,162.69,0.0,1668.9504373177842,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,3,0.35,-2.6283127031030964,2.0800905539139163,2.617673212880456,-0.5375826589665396,-0.6496831607351634,1.187265819701703,0.047774559917404355,0.18227089981880487,0.5,0.7656102175969727,1.0797427488378966,0.7656102175969727,149.6770262173901,0.9992698958792484,5.906941395638605,706.4068759333825,5.906803723915102,1088.7424562682215,1094.6492599921366,173.31236451616553,40.68763548383447,41.155870796836155,NGC2998_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.32,213.0,164.13762152535293,2.0,NGC2998,63.92,151.18,0.0,1403.743811881188,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,3,0.35,-2.6283127031030964,2.0800905539139163,2.617673212880456,-0.5375826589665396,-0.6496831607351634,1.187265819701703,0.047774559917404355,0.18227089981880487,0.5,0.7656102175969727,1.0797427488378966,0.7656102175969727,149.6770262173901,0.9992698958792484,5.906941395638605,706.4068759333825,5.906803723915102,833.5754579207921,839.4822616447073,164.71814319120082,48.281856808799176,48.86237847464707,NGC2998_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.3,213.0,154.5049643215389,3.0,NGC2998,66.04,139.68,0.0,1216.3270777479893,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,3,0.35,-2.6283127031030964,2.0800905539139163,2.617673212880456,-0.5375826589665396,-0.6496831607351634,1.187265819701703,0.047774559917404355,0.18227089981880487,0.5,0.7656102175969727,1.0797427488378966,0.7656102175969727,149.6770262173901,0.9992698958792484,5.906941395638605,706.4068759333825,5.906803723915102,639.9942091152817,645.9010128391968,155.21632574862105,57.783674251378955,58.49503567846111,NGC2998_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.28,203.0,145.16660945272506,3.0,NGC2998,64.42,130.09,0.0,974.6688741721854,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,3,0.35,-2.6283127031030964,2.0800905539139163,2.617673212880456,-0.5375826589665396,-0.6496831607351634,1.187265819701703,0.047774559917404355,0.18227089981880487,0.5,0.7656102175969727,1.0797427488378966,0.7656102175969727,149.6770262173901,0.9992698958792484,5.906941395638605,706.4068759333825,5.906803723915102,498.4234744560076,504.33027817992274,146.02425881149725,56.97574118850275,57.833390547274945,NGC2998_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.32,24.4,63.28,35.9,NGC3198,0.0,63.28,0.0,1860.4999999999995,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,1,0.35,0.2999216087763483,3.1049725630717218,2.613380412086821,0.49159215098490083,0.0,0.49159215098490083,0.4856098421570164,0.8470490236506675,0.5,0.03641107078039928,1.0808156138396623,0.03641107078039928,740.1960494751279,0.9272822770817892,13.11690168449768,3493.3699247106993,13.116840041899964,12513.62,12526.7368400419,63.31315652226959,-38.91315652226959,-38.88,NGC3198_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.64,43.3,73.66,16.3,NGC3198,0.0,73.66,0.0,2929.5156249999995,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,1,0.35,0.2999216087763483,3.1049725630717218,2.613380412086821,0.49159215098490083,0.0,0.49159215098490083,0.4856098421570164,0.8470490236506675,0.5,0.03641107078039928,1.0808156138396623,0.03641107078039928,740.1960494751279,0.9272822770817892,13.11690168449768,3493.3699247106993,13.116840041899964,8477.805624999999,8490.922465041898,73.71696126148184,-30.416961261481845,-30.36,NGC3198_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96,45.5,78.98,16.1,NGC3198,0.0,78.98,0.0,2156.510416666667,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,1,0.35,0.2999216087763483,3.1049725630717218,2.613380412086821,0.49159215098490083,0.0,0.49159215098490083,0.4856098421570164,0.8470490236506675,0.5,0.03641107078039928,1.0808156138396623,0.03641107078039928,740.1960494751279,0.9272822770817892,13.11690168449768,3493.3699247106993,13.116840041899964,6497.750416666668,6510.867256708568,79.0596772472556,-33.55967724725561,-33.480000000000004,NGC3198_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.28,58.5,82.70074062546236,15.4,NGC3198,0.35,82.7,0.0,2673.6328125,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,1,0.35,0.2999216087763483,3.1049725630717218,2.613380412086821,0.49159215098490083,0.0,0.49159215098490083,0.4856098421570164,0.8470490236506675,0.5,0.03641107078039928,1.0808156138396623,0.03641107078039928,740.1960494751279,0.9272822770817892,13.11690168449768,3493.3699247106993,13.116840041899964,5343.291015625,5356.4078556669,82.80218629513132,-24.30218629513132,-24.20074062546236,NGC3198_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61,68.8,84.22013357861645,7.61,NGC3198,0.15,84.22,0.0,2940.0248447204963,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,1,0.35,0.2999216087763483,3.1049725630717218,2.613380412086821,0.49159215098490083,0.0,0.49159215098490083,0.4856098421570164,0.8470490236506675,0.5,0.03641107078039928,1.0808156138396623,0.03641107078039928,740.1960494751279,0.9272822770817892,13.11690168449768,3493.3699247106993,13.116840041899964,4405.609254658384,4418.726094700284,84.34541488704326,-15.545414887043265,-15.420133578616458,NGC3198_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
