r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,delta_sigma_i,beta_i,rho_struct_proxy_i,delta_m_struct_msun,M_struct_i_msun,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,r_scale,L_static,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
1.87,95.2,99.42995625061896,1.25,NGC2403,6.61,99.21,0.0,4846.545454545455,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0445695301072164,0.11290926806281165,0.576967640008232,2.4118773797796598,1615464392.9769924,2863928916.481156,3522.4057068211746,81.15971089004444,128.34802246920518,-33.14802246920517,-4.2299562506189545,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.97,97.2,101.64837677011866,1.6,NGC2403,6.81,101.42,0.0,4795.8578680203045,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0445695301072164,0.11290926806281165,0.576967640008232,2.4118773797796598,1615464392.9769924,2863928916.481156,3173.8773264405077,79.07299370257712,128.7824942804254,-31.582494280425394,-4.4483767701186565,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.08,99.1,104.02645913420298,2.02,NGC2403,7.01,103.79,0.0,4721.543269230769,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0445695301072164,0.11290926806281165,0.576967640008232,2.4118773797796598,1615464392.9769924,2863928916.481156,2847.0554077715806,76.95372147053635,129.39621110436306,-30.296211104363067,-4.926459134202986,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.18,98.2,106.31884969279906,2.02,NGC2403,7.27,106.07,0.0,4423.504587155963,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0445695301072164,0.11290926806281165,0.576967640008232,2.4118773797796598,1615464392.9769924,2863928916.481156,2591.848437880432,75.16800911677349,130.20724785732682,-32.00724785732682,-8.11884969279906,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.28,98.2,106.99600226176678,1.6,NGC2403,7.54,106.73,0.0,4229.491228070176,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0445695301072164,0.11290926806281165,0.576967640008232,2.4118773797796598,1615464392.9769924,2863928916.481156,2369.4791697797336,73.50110548214764,129.80969535091666,-31.609695350916653,-8.796002261766773,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.37,98.2,106.47681531676274,1.0,NGC2403,7.81,106.19,0.0,4068.877637130801,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0445695301072164,0.11290926806281165,0.576967640008232,2.4118773797796598,1615464392.9769924,2863928916.481156,2192.9356969472424,72.09200789106212,128.58681814931484,-30.386818149314834,-8.276815316762736,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.47,97.2,105.8918665431864,1.12,NGC2403,8.25,105.57,0.0,3825.036437246964,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0445695301072164,0.11290926806281165,0.576967640008232,2.4118773797796598,1615464392.9769924,2863928916.481156,2018.9644996939737,70.6175779409356,127.27894450475347,-30.078944504753466,-8.691866543186393,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.57,98.2,105.44533797186104,1.41,NGC2403,8.77,105.08,0.0,3752.23346303502,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0445695301072164,0.11290926806281165,0.576967640008232,2.4118773797796598,1615464392.9769924,2863928916.481156,1864.9034074979136,69.23006396985082,126.14087782027535,-27.940877820275347,-7.245337971861034,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.68,98.2,104.8043329256954,1.12,NGC2403,9.31,104.39,0.0,3598.2238805970146,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0445695301072164,0.11290926806281165,0.576967640008232,2.4118773797796598,1615464392.9769924,2863928916.481156,1714.9560754320235,67.79441188002019,124.81999231756836,-26.61999231756836,-6.604332925695402,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.78,98.2,104.27580016475538,1.6,NGC2403,9.95,103.8,0.0,3468.791366906475,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0445695301072164,0.11290926806281165,0.576967640008232,2.4118773797796598,1615464392.9769924,2863928916.481156,1593.7969717125109,66.5639210185276,123.71013734274479,-25.510137342744784,-6.075800164755378,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.88,99.1,103.74163339759018,2.69,NGC2403,10.97,103.16,0.0,3410.003472222222,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0445695301072164,0.11290926806281165,0.576967640008232,2.4118773797796598,1615464392.9769924,2863928916.481156,1485.0381602265345,65.39808790364148,122.63456446472347,-23.534564464723474,-4.641633397590184,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.08,102.0,103.28898876453384,3.16,NGC2403,13.06,102.46,0.0,3377.9220779220777,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.018320670371988,0.026248859735228613,0.8799805990887772,3.584705097129185,12709732947.447062,15573661863.928217,7060.730946111012,147.46881471694928,180.04351283515302,-78.04351283515302,-1.2889887645338405,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.19,101.0,103.25176850785657,3.4,NGC2403,14.06,102.29,0.0,3197.8056426332287,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.018320670371988,0.026248859735228613,0.8799805990887772,3.584705097129185,12709732947.447062,15573661863.928217,6582.179621582679,144.90394402102638,177.92717806127524,-76.92717806127524,-2.2517685078565677,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.29,101.0,103.60889247550135,3.4,NGC2403,15.05,102.51,0.0,3100.607902735562,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.018320670371988,0.026248859735228613,0.8799805990887772,3.584705097129185,12709732947.447062,15573661863.928217,6188.128162820697,142.68476322186646,176.33418345766114,-75.33418345766114,-2.6088924755013494,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.39,103.0,104.08061731177423,2.93,NGC2403,16.15,102.82,0.0,3129.4985250737464,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.018320670371988,0.026248859735228613,0.8799805990887772,3.584705097129185,12709732947.447062,15573661863.928217,5828.43153533188,140.56451509813945,174.90328128647295,-71.90328128647295,-1.0806173117742333,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.49,107.0,104.47720373363751,2.46,NGC2403,17.15,103.06,0.0,3280.515759312321,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.018320670371988,0.026248859735228613,0.8799805990887772,3.584705097129185,12709732947.447062,15573661863.928217,5499.209205769041,138.53606075002259,173.51578091958655,-66.51578091958655,2.5227962663624908,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.59,110.0,104.53593688296863,2.46,NGC2403,18.14,102.95,0.0,3370.473537604457,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.018320670371988,0.026248859735228613,0.8799805990887772,3.584705097129185,12709732947.447062,15573661863.928217,5197.11346491628,136.5929622603209,172.00406808866308,-62.004068088663075,5.4640631170313725,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.69,112.0,104.8995328874252,3.4,NGC2403,19.24,103.12,0.0,3399.457994579946,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.018320670371988,0.026248859735228613,0.8799805990887772,3.584705097129185,12709732947.447062,15573661863.928217,4919.243986691306,134.72939660998605,170.7510536157564,-58.751053615756405,7.100467112574805,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.79,114.0,104.90110819243047,5.1,NGC2403,20.24,102.93,0.0,3429.023746701847,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.018320670371988,0.026248859735228613,0.8799805990887772,3.584705097129185,12709732947.447062,15573661863.928217,4663.077954566419,132.94008217165631,169.34375674292434,-55.34375674292434,9.09889180756953,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9,118.0,104.635132245341,5.1,NGC2403,21.03,102.5,0.0,3570.25641025641,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.018320670371988,0.026248859735228613,0.8799805990887772,3.584705097129185,12709732947.447062,15573661863.928217,4403.742146429158,131.05187664079335,167.69944922710306,-49.69944922710306,13.364867754659002,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.99,118.0,104.30009108337345,4.85,NGC2403,21.83,101.99,0.0,3489.7243107769423,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.018320670371988,0.026248859735228613,0.8799805990887772,3.584705097129185,12709732947.447062,15573661863.928217,4207.31767056661,129.56541786125175,166.33011304499485,-48.330113044994846,13.699908916626555,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.47,118.0,102.76078288919368,5.36,NGC2403,25.72,99.49,0.0,3114.9888143176736,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.018320670371988,0.026248859735228613,0.8799805990887772,3.584705097129185,12709732947.447062,15573661863.928217,3352.2472985294708,122.41137783893592,159.82591756166062,-41.82591756166062,15.239217110806322,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.97,121.0,100.96553718967677,2.57,NGC2403,27.81,97.06,0.0,2945.8752515090546,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.018320670371988,0.026248859735228613,0.8799805990887772,3.584705097129185,12709732947.447062,15573661863.928217,2711.6792524639795,116.09067957741473,153.85410486804042,-32.85410486804042,20.034462810323234,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.47,124.0,98.87521479116998,0.22,NGC2403,29.41,94.4,0.0,2810.9689213893967,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.018320670371988,0.026248859735228613,0.8799805990887772,3.584705097129185,12709732947.447062,15573661863.928217,2238.599709473562,110.65776254208461,148.39625504311212,-24.39625504311212,25.12478520883002,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.96,125.0,96.16219059484865,0.88,NGC2403,30.7,91.13,0.0,2621.644295302013,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.018320670371988,0.026248859735228613,0.8799805990887772,3.584705097129185,12709732947.447062,15573661863.928217,1885.6391054228272,106.01136292077398,143.12783086569868,-18.127830865698684,28.837809405151347,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.96,126.0,91.23993971940139,0.55,NGC2403,33.29,84.95,0.0,2281.034482758621,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,4,2.007303363914798,0.01101730645718968,0.9477503702204091,3.8187390964730192,55280836014.56745,70854497878.49567,6290.849568771485,209.24701431238998,228.27404495178496,-102.27404495178496,34.76006028059861,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.45,126.0,89.13484447734231,0.45,NGC2403,34.99,81.98,0.0,2131.006711409396,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,4,2.007303363914798,0.01101730645718968,0.9477503702204091,3.8187390964730192,55280836014.56745,70854497878.49567,5490.542200272073,202.24870677467123,221.01936542309352,-95.01936542309352,36.86515552265769,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.95,126.0,87.15783671018917,0.24,NGC2403,36.58,79.11,0.0,1996.981132075472,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,4,2.007303363914798,0.01101730645718968,0.9477503702204091,3.8187390964730192,55280836014.56745,70854497878.49567,4821.626019075206,195.78541021140438,214.30915834757946,-88.30915834757946,38.84216328981083,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.45,127.0,85.51631891048632,1.45,NGC2403,38.38,76.42,0.0,1908.7573964497044,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,4,2.007303363914798,0.01101730645718968,0.9477503702204091,3.8187390964730192,55280836014.56745,70854497878.49567,4267.901242541939,189.9046221119417,208.27099245809384,-81.27099245809384,41.48368108951368,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.94,128.0,84.18389988590455,1.12,NGC2403,39.97,74.09,0.0,1832.662192393736,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,4,2.007303363914798,0.01101730645718968,0.9477503702204091,3.8187390964730192,55280836014.56745,70854497878.49567,3812.876527966718,184.62696487789225,202.91388606998404,-74.91388606998404,43.81610011409545,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
