r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,psi_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,tau_i,v_desc_kms,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,g_transform_km2s2_per_kpc,rotation_residual_desc_kms,rotation_residual_bar_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
6.96,126.0,91.23993971940139,0.55,NGC2403,33.29,84.95,0.0,2281.034482758621,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,4,0.35,3.029140123825649,3.151202636438478,-0.12206251261282919,-0.8180623099009564,-0.14543639060391106,0.85,0.869710971468937,0.10779928641254925,0.2155985728250985,0.5,0.4882606612362242,-0.011589984317362642,90.70966403454302,1196.081408045977,1182.218843284435,-13.86256476154199,35.290335965456975,34.76006028059861,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.45,126.0,89.13484447734231,0.45,NGC2403,34.99,81.98,0.0,2131.006711409396,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,4,0.35,3.029140123825649,3.151202636438478,-0.12206251261282919,-0.8180623099009564,-0.14543639060391106,0.85,0.869710971468937,0.10779928641254925,0.2155985728250985,0.5,0.4882606612362242,-0.011589984317362642,88.6168033558189,1066.4457046979867,1054.0856157052183,-12.360088992768397,37.3831966441811,36.86515552265769,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.95,126.0,87.15783671018917,0.24,NGC2403,36.58,79.11,0.0,1996.981132075472,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,4,0.35,3.029140123825649,3.151202636438478,-0.12206251261282919,-0.8180623099009564,-0.14543639060391106,0.85,0.869710971468937,0.10779928641254925,0.2155985728250985,0.5,0.4882606612362242,-0.011589984317362642,86.65128572282107,955.533144654088,944.4585304928271,-11.07461416126091,39.34871427717893,38.84216328981083,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.45,127.0,85.51631891048632,1.45,NGC2403,38.38,76.42,0.0,1908.7573964497044,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,4,0.35,3.029140123825649,3.151202636438478,-0.12206251261282919,-0.8180623099009564,-0.14543639060391106,0.85,0.869710971468937,0.10779928641254925,0.2155985728250985,0.5,0.4882606612362242,-0.011589984317362642,85.01930822945907,865.4486153846154,855.4180795048245,-10.030535879790932,41.98069177054093,41.48368108951368,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.94,128.0,84.18389988590455,1.12,NGC2403,39.97,74.09,0.0,1832.662192393736,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,4,0.35,3.029140123825649,3.151202636438478,-0.12206251261282919,-0.8180623099009564,-0.14543639060391106,0.85,0.869710971468937,0.10779928641254925,0.2155985728250985,0.5,0.4882606612362242,-0.011589984317362642,83.69463306587669,792.7213646532439,783.5337364688747,-9.187628184369146,44.30536693412331,43.81610011409545,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.44,128.0,82.87233193291956,1.68,NGC2403,41.47,71.75,0.0,1735.5932203389832,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,4,0.35,3.029140123825649,3.151202636438478,-0.12206251261282919,-0.8180623099009564,-0.14543639060391106,0.85,0.869710971468937,0.10779928641254925,0.2155985728250985,0.5,0.4882606612362242,-0.011589984317362642,82.39068778994131,727.5236652542374,719.0916773834306,-8.431987870806779,45.60931221005869,45.127668067080435,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.94,127.0,81.5694875550901,2.56,NGC2403,42.57,69.58,0.0,1622.6358148893362,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,4,0.35,3.029140123825649,3.151202636438478,-0.12206251261282919,-0.8180623099009564,-0.14543639060391106,0.85,0.869710971468937,0.10779928641254925,0.2155985728250985,0.5,0.4882606612362242,-0.011589984317362642,81.09541538877954,669.3743762575452,661.6163377342758,-7.75803852326942,45.90458461122046,45.430512444909894,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.43,127.0,80.64486158460439,1.24,NGC2403,43.96,67.61,0.0,1546.4046021093002,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,4,0.35,3.029140123825649,3.151202636438478,-0.12206251261282919,-0.8180623099009564,-0.14543639060391106,0.85,0.869710971468937,0.10779928641254925,0.2155985728250985,0.5,0.4882606612362242,-0.011589984317362642,80.17616323453313,623.5468552253117,616.3199569521096,-7.226898273202096,46.823836765466865,46.355138415395615,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.93,128.0,79.70863253123842,0.21,NGC2403,45.06,65.75,0.0,1498.9935956084173,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,4,0.35,3.029140123825649,3.151202636438478,-0.12206251261282919,-0.8180623099009564,-0.14543639060391106,0.85,0.869710971468937,0.10779928641254925,0.2155985728250985,0.5,0.4882606612362242,-0.011589984317362642,79.24537543314503,581.2869258920402,574.5498195370637,-6.737106354976504,48.75462456685497,48.29136746876158,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.43,130.0,78.77405664303446,1.13,NGC2403,45.76,64.12,0.0,1478.565179352581,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,4,0.35,3.029140123825649,3.151202636438478,-0.12206251261282919,-0.8180623099009564,-0.14543639060391106,0.85,0.869710971468937,0.10779928641254925,0.2155985728250985,0.5,0.4882606612362242,-0.011589984317362642,78.31623118891949,542.9004374453194,536.6082298894388,-6.292207555880623,51.68376881108051,51.225943356965544,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.92,130.0,77.73239350489601,2.23,NGC2403,46.15,62.55,0.0,1417.7852348993288,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,4,0.35,3.029140123825649,3.151202636438478,-0.12206251261282919,-0.8180623099009564,-0.14543639060391106,0.85,0.869710971468937,0.10779928641254925,0.2155985728250985,0.5,0.4882606612362242,-0.011589984317362642,77.28062207312769,506.9064597315435,501.0314218128851,-5.875037918658393,52.71937792687231,52.26760649510399,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.42,132.0,76.84104437083087,2.68,NGC2403,46.65,61.06,0.0,1402.8985507246375,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,4,0.35,3.029140123825649,3.151202636438478,-0.12206251261282919,-0.8180623099009564,-0.14543639060391106,0.85,0.869710971468937,0.10779928641254925,0.2155985728250985,0.5,0.4882606612362242,-0.011589984317362642,76.39445335428387,475.4062882447664,469.8963368196339,-5.509951425132499,55.60554664571613,55.15895562916913,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.92,133.0,75.92635510809143,2.68,NGC2403,46.95,59.67,0.0,1369.1176470588236,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,4,0.35,3.029140123825649,3.151202636438478,-0.12206251261282919,-0.8180623099009564,-0.14543639060391106,0.85,0.869710971468937,0.10779928641254925,0.2155985728250985,0.5,0.4882606612362242,-0.011589984317362642,75.4850801568194,446.19283281733755,441.0214648824651,-5.171367934872421,57.51491984318061,57.07364489190857,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.91,133.0,73.60550319099788,3.81,NGC2403,46.25,57.26,0.0,1271.6750539180446,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,5,0.35,3.0019933266640093,3.151202636438478,-0.14920930977446867,-1.0,-0.1771619748557354,0.85,0.9691309124892643,0.00823692634777169,0.01647385269554338,0.5,0.8332534738859607,-0.0012020902307691885,73.56124965965597,389.48742631200565,389.01922728182853,-0.46819903017711795,59.43875034034403,59.39449680900212,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.41,133.0,72.53176476551498,2.56,NGC2403,45.95,56.12,0.0,1227.5503122831367,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,5,0.35,3.0019933266640093,3.151202636438478,-0.14920930977446867,-1.0,-0.1771619748557354,0.85,0.9691309124892643,0.00823692634777169,0.01647385269554338,0.5,0.8332534738859607,-0.0012020902307691885,72.48815679347238,365.08375433726576,364.64489072276456,-0.4388636145012015,60.511843206527615,60.46823523448502,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.91,134.0,71.52159184470099,0.56,NGC2403,45.66,55.05,0.0,1204.2924211938296,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,5,0.35,3.0019933266640093,3.151202636438478,-0.14920930977446867,-1.0,-0.1771619748557354,0.85,0.9691309124892643,0.00823692634777169,0.01647385269554338,0.5,0.8332534738859607,-0.0012020902307691885,71.47859121473302,343.0810261569416,342.6686118070361,-0.41241434990553216,62.521408785266985,62.47840815529901,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.4,134.0,70.50497287425901,0.79,NGC2403,45.26,54.06,0.0,1165.9740259740258,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,5,0.35,3.0019933266640093,3.151202636438478,-0.14920930977446867,-1.0,-0.1771619748557354,0.85,0.9691309124892643,0.00823692634777169,0.01647385269554338,0.5,0.8332534738859607,-0.0012020902307691885,70.46258346189734,322.78903896103884,322.4010174107044,-0.38802155033442887,63.53741653810266,63.49502712574099,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.9,133.0,69.45595510825547,0.67,NGC2403,44.76,53.11,0.0,1112.5157232704405,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,5,0.35,3.0019933266640093,3.151202636438478,-0.14920930977446867,-1.0,-0.1771619748557354,0.85,0.9691309124892643,0.00823692634777169,0.01647385269554338,0.5,0.8332534738859607,-0.0012020902307691885,69.41419639249355,303.4043836477986,303.03966420224305,-0.3647194455555791,63.58580360750645,63.544044891744534,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4,134.0,68.41939198794446,2.35,NGC2403,44.16,52.26,0.0,1094.878048780488,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,5,0.35,3.0019933266640093,3.151202636438478,-0.14920930977446867,-1.0,-0.1771619748557354,0.85,0.9691309124892643,0.00823692634777169,0.01647385269554338,0.5,0.8332534738859607,-0.0012020902307691885,68.37825648072734,285.43982926829267,285.0967048380568,-0.3431244302358891,65.62174351927266,65.58060801205554,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.89,134.0,67.26911995856642,4.13,NGC2403,43.36,51.43,0.0,1063.1142687981053,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,5,0.35,3.0019933266640093,3.151202636438478,-0.14920930977446867,-1.0,-0.1771619748557354,0.85,0.9691309124892643,0.00823692634777169,0.01647385269554338,0.5,0.8332534738859607,-0.0012020902307691885,67.22867602462979,267.9179692125517,267.5959076391138,-0.32206157343790665,66.77132397537021,66.73088004143358,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.39,136.0,66.19743952752252,3.91,NGC2403,42.67,50.61,0.0,1063.5997699827487,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,5,0.35,3.0019933266640093,3.151202636438478,-0.14920930977446867,-1.0,-0.1771619748557354,0.85,0.9691309124892643,0.00823692634777169,0.01647385269554338,0.5,0.8332534738859607,-0.0012020902307691885,66.15763991556574,251.98970672800462,251.6867923632925,-0.30291436471210886,69.84236008443426,69.80256047247748,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.89,136.0,65.09318320684586,6.38,NGC2403,41.87,49.84,0.0,1033.8736724427054,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,5,0.35,3.0019933266640093,3.151202636438478,-0.14920930977446867,-1.0,-0.1771619748557354,0.85,0.9691309124892643,0.00823692634777169,0.01647385269554338,0.5,0.8332534738859607,-0.0012020902307691885,65.05404750233592,236.84306875349358,236.55836201431964,-0.2847067391739415,70.94595249766408,70.90681679315414,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.38,135.0,64.05818058608908,8.39,NGC2403,41.07,49.16,0.0,991.5669205658324,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,5,0.35,3.0019933266640093,3.151202636438478,-0.14920930977446867,-1.0,-0.1771619748557354,0.85,0.9691309124892643,0.00823692634777169,0.01647385269554338,0.5,0.8332534738859607,-0.0012020902307691885,64.01966715191126,223.25628400435255,222.98790980639316,-0.268374197959389,70.98033284808874,70.94181941391092,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.88,133.0,63.00828913722384,7.83,NGC2403,40.27,48.46,0.0,936.917372881356,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,5,0.35,3.0019933266640093,3.151202636438478,-0.14920930977446867,-1.0,-0.1771619748557354,0.85,0.9691309124892643,0.00823692634777169,0.01647385269554338,0.5,0.8332534738859607,-0.0012020902307691885,62.9704069249265,210.277780720339,210.02500785438727,-0.25277286595172654,70.0295930750735,69.99171086277616,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.38,134.0,62.22977824161034,6.26,NGC2403,39.87,47.78,0.0,926.5221878224976,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,5,0.35,3.0019933266640093,3.151202636438478,-0.14920930977446867,-1.0,-0.1771619748557354,0.85,0.9691309124892643,0.00823692634777169,0.01647385269554338,0.5,0.8332534738859607,-0.0012020902307691885,62.19236409018923,199.82173890608874,199.58153514585445,-0.24020376023429435,71.80763590981077,71.77022175838965,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.87,136.0,61.74738375024483,5.6,NGC2403,39.87,47.15,0.0,930.8505284348264,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,5,0.35,3.0019933266640093,3.151202636438478,-0.14920930977446867,-1.0,-0.1771619748557354,0.85,0.9691309124892643,0.00823692634777169,0.01647385269554338,0.5,0.8332534738859607,-0.0012020902307691885,61.71025962686262,191.88421741318564,191.6535552699945,-0.23066214319112532,74.28974037313738,74.25261624975516,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.37,135.0,61.267669288132716,5.24,NGC2403,39.87,46.52,0.0,894.6980854197349,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,5,0.35,3.0019933266640093,3.151202636438478,-0.14920930977446867,-1.0,-0.1771619748557354,0.85,0.9691309124892643,0.00823692634777169,0.01647385269554338,0.5,0.8332534738859607,-0.0012020902307691885,61.230833581486536,184.27723613156607,184.05571826625916,-0.22151786530690742,73.76916641851346,73.73233071186729,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.87,134.0,60.85111174004958,3.12,NGC2403,39.87,45.97,0.0,860.3737422137038,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,5,0.35,3.0019933266640093,3.151202636438478,-0.14920930977446867,-1.0,-0.1771619748557354,0.85,0.9691309124892643,0.00823692634777169,0.01647385269554338,0.5,0.8332534738859607,-0.0012020902307691885,60.81452647857001,177.4249065644466,177.2116258175703,-0.21328074687627918,73.18547352143,73.14888825995041,NGC2403_pointwise_topostructure_v4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
